"User ID","First Name","Last Name","Employee ID","Date","In","Out","Short","OT","LeaveType","Work code","Day type"
"3","Gwen Atasha","Lumagbas","1-00002","11/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","11/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","11/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","11/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","11/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","11/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","11/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","11/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","11/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","12/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","12/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","12/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","12/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","12/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","12/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","12/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","12/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","12/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","12/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","13/03/2026","08:17","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","13/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","13/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","13/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","13/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","13/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","13/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","13/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","13/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","13/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","14/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","14/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","14/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","14/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","14/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","14/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","14/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","14/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","14/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","14/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","15/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","15/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","15/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","15/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","15/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","15/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","15/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","15/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","15/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","15/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","16/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","16/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","16/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","16/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","16/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","16/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","16/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","16/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","16/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","16/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","17/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","17/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","17/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","17/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","17/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","17/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","17/03/2026","","","","","VL","","Workday"
"9","Maria","Gonzales","1-00008","17/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","17/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","17/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","18/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","18/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","18/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","18/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","18/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","18/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","18/03/2026","","","","","VL","","Workday"
"9","Maria","Gonzales","1-00008","18/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","18/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","18/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","19/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","19/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","19/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","19/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","19/03/2026","08:00","18:30","","1.5","None","","Workday"
"7","Ana","Cruz","1-00006","19/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","19/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","19/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","19/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","19/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","20/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","20/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","20/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","20/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","20/03/2026","08:00","16:40","20","","None","","Workday"
"7","Ana","Cruz","1-00006","20/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","20/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","20/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","20/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","20/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","21/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","21/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","21/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","21/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","21/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","21/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","21/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","21/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","21/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","21/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","22/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","22/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","22/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","22/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","22/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","22/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","22/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","22/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","22/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","22/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","23/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","23/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","23/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","23/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","23/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","23/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","23/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","23/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","23/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","23/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","24/03/2026","","","","","SL","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","24/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","24/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","24/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","24/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","24/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","24/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","24/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","24/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","24/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","25/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","25/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","25/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","25/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","25/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","25/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","25/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","25/03/2026","09:00","20:00","","2","None","","Workday"
"10","James","Villanueva","1-00009","25/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","25/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","26/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","26/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","26/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","26/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","26/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","26/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","26/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","26/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","26/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","26/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","27/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","27/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","27/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","27/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","27/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","27/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","27/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","27/03/2026","09:22","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","27/03/2026","13:12","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","27/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","28/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","28/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","28/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","28/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","28/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","28/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","28/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","28/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","28/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","28/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","29/03/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","29/03/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","29/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","29/03/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","29/03/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","29/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","29/03/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","29/03/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","29/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","29/03/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","30/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","30/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","30/03/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","30/03/2026","08:17","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","30/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","30/03/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","30/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","30/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","30/03/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","30/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","31/03/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","31/03/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","31/03/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","31/03/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","31/03/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","31/03/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","31/03/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","31/03/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","31/03/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","31/03/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","01/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","01/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","01/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","01/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","01/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","01/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","01/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","01/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","01/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","01/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","02/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","02/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","02/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","02/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","02/04/2026","08:17","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","02/04/2026","13:12","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","02/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","02/04/2026","09:00","15:00","","","None","OB","Workday"
"10","James","Villanueva","1-00009","02/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","02/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","03/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","03/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","03/04/2026","13:12","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","03/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","03/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","03/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","03/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","03/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","03/04/2026","13:12","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","03/04/2026","08:00","18:30","","1.5","None","","Workday"
"2","Franklin","Moris","1-00001","04/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","04/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","04/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","04/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","04/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","04/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","04/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","04/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","04/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","04/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","05/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","05/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","05/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","05/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","05/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","05/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","05/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","05/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","05/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","05/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","06/04/2026","08:00","16:40","20","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","06/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","06/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","06/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","06/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","06/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","06/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","06/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","06/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","06/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","07/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","07/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","07/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","07/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","07/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","07/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","07/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","07/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","07/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","07/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","08/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","08/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","08/04/2026","","","","","SL","","Workday"
"5","Elena","Santos","1-00004","08/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","08/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","08/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","08/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","08/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","08/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","08/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","09/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","09/04/2026","08:17","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","09/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","09/04/2026","","","","","VL","","Workday"
"6","Miguel","Reyes","1-00005","09/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","09/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","09/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","09/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","09/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","09/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","10/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","10/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","10/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","10/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","10/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","10/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","10/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","10/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","10/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","10/04/2026","08:00","17:00","","","None","","Workday"
"2","Franklin","Moris","1-00001","11/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","11/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","11/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","11/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","11/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","11/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","11/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","11/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","11/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","11/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","12/04/2026","","","","","None","","Restday"
"3","Gwen Atasha","Lumagbas","1-00002","12/04/2026","","","","","None","","Restday"
"4","Maron","Javier","1-00003","12/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","12/04/2026","","","","","None","","Restday"
"6","Miguel","Reyes","1-00005","12/04/2026","","","","","None","","Restday"
"7","Ana","Cruz","1-00006","12/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","12/04/2026","","","","","None","","Restday"
"9","Maria","Gonzales","1-00008","12/04/2026","","","","","None","","Restday"
"10","James","Villanueva","1-00009","12/04/2026","","","","","None","","Restday"
"11","Patricia","Ng","1-00010","12/04/2026","","","","","None","","Restday"
"2","Franklin","Moris","1-00001","13/04/2026","08:17","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","13/04/2026","08:00","17:00","","","None","","Workday"
"4","Maron","Javier","1-00003","13/04/2026","13:00","17:00","","","None","","Workday"
"5","Elena","Santos","1-00004","13/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","13/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","13/04/2026","","","","","None","","Restday"
"8","Roberto","Lim","1-00007","13/04/2026","08:00","17:00","","","None","","Workday"
"9","Maria","Gonzales","1-00008","13/04/2026","09:00","18:00","","","None","","Workday"
"10","James","Villanueva","1-00009","13/04/2026","13:00","17:00","","","None","","Workday"
"11","Patricia","Ng","1-00010","13/04/2026","08:00","16:40","20","","None","","Workday"
"2","Franklin","Moris","1-00001","14/04/2026","08:00","17:00","","","None","","Workday"
"3","Gwen Atasha","Lumagbas","1-00002","14/04/2026","","","","","VL","","Workday"
"4","Maron","Javier","1-00003","14/04/2026","","","","","None","","Restday"
"5","Elena","Santos","1-00004","14/04/2026","08:30","17:30","","","None","","Workday"
"6","Miguel","Reyes","1-00005","14/04/2026","08:00","17:00","","","None","","Workday"
"7","Ana","Cruz","1-00006","14/04/2026","13:00","17:00","","","None","","Workday"
"8","Roberto","Lim","1-00007","14/04/2026","08:00","17:00","","","None","","Workday"
